rank,lemma,pos,count
3073,pepa,PROPN,1
3074,antiguo,PROPN,1
3075,régimen,PROPN,1
3076,derogar,VERB,1
3077,perseguir,VERB,1
3078,constitucionalista,ADJ,1
3079,rígido,ADJ,1
3080,curso,NOUN,1
3081,realista,NOUN,1
3082,terminado,ADJ,1
3083,década,PROPN,1
3084,ominosa,PROPN,1
3085,pragmática,PROPN,1
3086,sanción,PROPN,1
3087,revolucionario,ADJ,1
3088,señalar,VERB,1
3089,extinción,NOUN,1
3090,isidro,PROPN,1
3091,apoyado,ADJ,1
3092,rebelar,VERB,1
3093,designación,NOUN,1
3094,hija,NOUN,1
3095,heredera,PROPN,1
3096,derogación,NOUN,1
3097,reglamento,PROPN,1
3098,carlista,ADJ,1
3099,entrada,PROPN,1
3100,casus,DET,1
3101,belli,NOUN,1
3102,progresista,NOUN,1
3103,motivado,ADJ,1
3104,signo,NOUN,1
3105,gloriosa,PROPN,1
3106,constituyentes,PROPN,1
3107,pronunciar,VERB,1
3108,saboya,PROPN,1
3109,cansancio,NOUN,1
3110,pisar,VERB,1
3111,seguidamente,ADV,1
3112,agitado,ADJ,1
3113,president,NOUN,1
3114,figuera,NOUN,1
3115,pi,PROPN,1
3116,margall,PROPN,1
3117,salmerón,PROPN,1
3118,castelar,PROPN,1
3119,convulso,ADJ,1
3120,cantón,PROPN,1
3121,cantonalismo,NOUN,1
3122,pavía,PROPN,1
3123,disolver,VERB,1
3124,comparación,NOUN,1
3125,borbónico,ADJ,1
3126,preconizado,ADJ,1
3127,conservador,ADJ,1
3128,turno,NOUN,1
3129,conservador,PROPN,1
3130,práxedes,PROPN,1
3131,sagasta,PROPN,1
3132,encargar,VERB,1
3133,regencia,NOUN,1
3134,viuda,NOUN,1
3135,nacido,ADJ,1
3136,padre,NOUN,1
3137,inducir,VERB,1
3138,confuso,ADJ,1
3139,acorazado,ADJ,1
3140,derrotado,ADJ,1
3141,americana,ADJ,1
3142,asiático,ADJ,1
3143,filipinas,PROPN,1
3144,guam,PROPN,1
3145,trauma,NOUN,1
3146,subsiguiente,ADJ,1
3147,paréntesis,NOUN,1
3148,prosperidad,NOUN,1
3149,propiciado,ADJ,1
3150,neutralidad,NOUN,1
3151,desfavorable,ADJ,1
3152,rif,PROPN,1
3153,tribal,ADJ,1
3154,protectorado,PROPN,1
3155,descontento,NOUN,1
3156,suprimir,VERB,1
3157,insostenible,ADJ,1
3158,dimisión,NOUN,1
3159,poco,PRON,1
3160,suceder,VERB,1
3161,jefatura,NOUN,1
3162,directorio,PROPN,1
3163,almirante,NOUN,1
3164,dictablanda,NOUN,1
3165,clara,PROPN,1
3166,campoamor,PROPN,1
3167,impulsora,NOUN,1
3168,femenino,ADJ,1
3169,propiciar,VERB,1
3170,tomado,ADJ,1
3171,plebiscito,NOUN,1
3172,rotundo,ADJ,1
3173,caciquismo,NOUN,1
3174,proclamación,NOUN,1
3175,acusado,ADJ,1
3176,radicalización,NOUN,1
3177,boicotear,VERB,1
3178,legislación,NOUN,1
3179,cambiant,ADJ,1
3180,socialista,NOUN,1
3181,celebrado,ADJ,1
3182,triunfó,NOUN,1
3183,bombardeo,PROPN,1
3184,guernica,PROPN,1
3185,legión,PROPN,1
3186,cóndor,PROPN,1
3187,corto,ADJ,1
3188,sanjurjo,PROPN,1
3189,rival,ADJ,1
3190,modernizar,VERB,1
3191,agrario,ADJ,1
3192,reestructuración,NOUN,1
3193,estatuto,NOUN,1
3194,instaurar él,VERB,1
3195,dividido,ADJ,1
3196,hitler,PROPN,1
3197,italiano,NOUN,1
3198,mussolini,PROPN,1
3199,firme,ADJ,1
3200,soviético,ADJ,1
3201,stalin,PROPN,1
3202,mexicano,ADJ,1
3203,lázaro,PROPN,1
3204,cárdenas,PROPN,1
3205,republicano,NOUN,1
3206,franquista,NOUN,1
3207,dictatorial,ADJ,1
3208,encarcelamiento,NOUN,1
3209,potencias,PROPN,1
3210,anticomunismo,NOUN,1
3211,fría,PROPN,1
3212,soviética,PROPN,1
3213,tolerar,VERB,1
3214,protectorar,VERB,1
3215,guinea,PROPN,1
3216,fase,NOUN,1
3217,final,ADJ,1
3218,progreso,NOUN,1
3219,reforma,PROPN,1
3220,amnistía,PROPN,1
3221,democrático,PROPN,1
3222,dimitir,VERB,1
3223,presión,NOUN,1
3224,sesión,NOUN,1
3225,promovido,ADJ,1
3226,mando,NOUN,1
3227,teniente,NOUN,1
3228,coronel,NOUN,1
3229,tejero,PROPN,1
3230,intentona,NOUN,1
3231,golpista,ADJ,1
3232,abortar,VERB,1
3233,parapolicial,ADJ,1
3234,euskadi,PROPN,1
3235,ta,PROPN,1
3236,askatasuna,PROPN,1
3237,longevo,ADJ,1
3238,bruselas,PROPN,1
3239,protocolo,NOUN,1
3240,adhesión,NOUN,1
3241,alianza,PROPN,1
3242,primavera,NOUN,1
3243,llama,PROPN,1
3244,olímpico,ADJ,1
3245,montjuïc,PROPN,1
3246,socialista,PROPN,1
3247,obrero,PROPN,1
3248,precursora,NOUN,1
3249,ganar,VERB,1
3250,acta,PROPN,1
3251,adhesión,PROPN,1
3252,generalización,NOUN,1
3253,transformación,NOUN,1
3254,llamativo,ADJ,1
3255,sólido,ADJ,1
3256,exposición,PROPN,1
3257,universal,PROPN,1
3258,multiplicación,NOUN,1
3259,corrupción,NOUN,1
3260,grupos,PROPN,1
3261,antiterroristas,PROPN,1
3262,liberación,PROPN,1
3263,gal,PROPN,1
3264,roldán,PROPN,1
3265,escucha,NOUN,1
3266,cesid,PROPN,1
3267,popular,PROPN,1
3268,turnismo,NOUN,1
3269,pactar,VERB,1
3270,nacionalista,ADJ,1
3271,periférico,ADJ,1
3272,reto,NOUN,1
3273,clave,NOUN,1
3274,mejora,NOUN,1
3275,compartirir,VERB,1
3276,hito,NOUN,1
3277,conseguido,ADJ,1
3278,finales,NOUN,1
3279,secuestrar,VERB,1
3280,blanco,PROPN,1
3281,amenazar,VERB,1
3282,asesinar él,VERB,1
3283,exigencia,NOUN,1
3284,etarra,NOUN,1
3285,multitudinario,ADJ,1
3286,repulsa,NOUN,1
3287,espíritu,PROPN,1
3288,restos,PROPN,1
3289,siniestrado,ADJ,1
3290,manifestación,PROPN,1
3291,contestación,NOUN,1
3292,brutal,ADJ,1
3293,generalizado,ADJ,1
3294,circulación,NOUN,1
3295,encubiertar,VERB,1
3296,iberoamericano,ADJ,1
3297,asia,PROPN,1
3298,expansivo,ADJ,1
3299,jueves,NOUN,1
3300,herido,NOUN,1
3301,punta,NOUN,1
3302,mañana,NOUN,1
3303,reivindicar,VERB,1
3304,consternación,NOUN,1
3305,discutido,ADJ,1
3306,reacción,NOUN,1
3307,movilización,NOUN,1
3308,retirar,VERB,1
3309,combatir,VERB,1
3310,ocasionar,VERB,1
3311,enfriamiento,NOUN,1
3312,diplomático,ADJ,1
3313,fracasarar,VERB,1
3314,homosexual,ADJ,1
3315,furgoneto,ADJ,1
3316,bomba,NOUN,1
3317,matar,VERB,1
3318,alto,NOUN,1
3319,fotografía,PROPN,1
3320,emérito,ADJ,1
3321,expresidente,NOUN,1
3322,fotografía,NOUN,1
3323,reforzar,VERB,1
3324,expo,PROPN,1
3325,temático,ADJ,1
3326,sostenible,ADJ,1
3327,pinchazo,NOUN,1
3328,burbuja,ADJ,1
3329,inmobiliario,ADJ,1
3330,sufrido,ADJ,1
3331,indignado,ADJ,1
3332,participativo,ADJ,1
3333,reformar,VERB,1
3334,anunciar,VERB,1
3335,cese,NOUN,1
3336,disolución,NOUN,1
3337,investido,ADJ,1
3338,afrontar,VERB,1
3339,descrédito,NOUN,1
3340,agudizado,ADJ,1
3341,recorte,NOUN,1
3342,solicitud,NOUN,1
3343,abdicar,VERB,1
3344,proclamado,ADJ,1
3345,poder,VERB,1
3346,ciudadanos,PROPN,1
3347,parecido,ADJ,1
3348,abstención,NOUN,1
3349,víctima,NOUN,1
3350,cambrils,PROPN,1
3351,carles,PROPN,1
3352,puigdemont,PROPN,1
3353,huir,VERB,1
3354,personal,PROPN,1
3355,vacunar,VERB,1
3356,vacunación,NOUN,1
3357,resaltar,VERB,1
3358,exhumación,NOUN,1
3359,caídos,PROPN,1
3360,sentencia,NOUN,1
3361,procés,NOUN,1
3362,derivar,VERB,1
3363,protesta,NOUN,1
3364,podemos,PROPN,1
3365,planeta,NOUN,1
3366,severo,ADJ,1
3367,restricción,NOUN,1
3368,propagación,NOUN,1
3369,eutanasia,NOUN,1
3370,alberto,PROPN,1
3371,núñez,PROPN,1
3372,feijóo,PROPN,1
3373,sumar,PROPN,1
3374,votado,ADJ,1
3375,emanar,VERB,1
3376,fundamentar,VERB,1
3377,indisoluble,ADJ,1
3378,patria,PROPN,1
3379,indivisible,ADJ,1
3380,solidaridad,NOUN,1
3381,división,PROPN,1
3382,izq,NOUN,1
3383,dcha,NOUN,1
3384,princesa,NOUN,1
3385,leonor,PROPN,1
3386,letizia,PROPN,1
3387,presidenta,NOUN,1
3388,francina,PROPN,1
3389,armengol,PROPN,1
3390,arbitrar,VERB,1
3391,modera,VERB,1
3392,funcionamiento,NOUN,1
3393,simbolizar,VERB,1
3394,acto,NOUN,1
3395,competar,VERB,1
3396,refrendado,ADJ,1
3397,reglamentario,ADJ,1
3398,ministros,PROPN,1
3399,presidir,VERB,1
3400,ronda,NOUN,1
3401,consulta,NOUN,1
3402,candidato,NOUN,1
3403,presidencia,PROPN,1
3404,monocolor,NOUN,1
3405,espectro,NOUN,1
3406,dispusierar,VERB,1
3407,deponer,VERB,1
3408,constructivo,ADJ,1
3409,parlamento,NOUN,1
3410,bicameral,ADJ,1
3411,universal,NOUN,1
3412,proporcional,ADJ,1
3413,cerrado,ADJ,1
3414,bloqueado,ADJ,1
3415,circunscripción,NOUN,1
3416,cámara,NOUN,1
3417,juzgado,NOUN,1
3418,integrado,ADJ,1
3419,magistrado,NOUN,1
3420,carrera,NOUN,1
3421,cúspide,NOUN,1
3422,jurisdiccional,ADJ,1
3423,garantía,NOUN,1
3424,poder,PROPN,1
3425,judicial,PROPN,1
3426,nombramiento,NOUN,1
3427,inspección,NOUN,1
3428,disciplinario,ADJ,1
3429,ajeno,ADJ,1
3430,inconstitucionalidad,NOUN,1
3431,instancia,NOUN,1
3432,devenir,VERB,1
3433,implícito,ADJ,1
3434,contradicción,NOUN,1
3435,teórico,ADJ,1
3436,kelseniano,ADJ,1
3437,explícitamente,ADV,1
3438,puesto,ADJ,1
3439,manifiesto,NOUN,1
3440,debate,NOUN,1
3441,delito,NOUN,1
3442,sedes,PROPN,1
3443,bilateral,ADJ,1
3444,embajada,NOUN,1
3445,berlín,PROPN,1
3446,embajada,ADJ,1
3447,consulado,ADJ,1
3448,prestar,VERB,1
3449,profesional,NOUN,1
3450,enfatizar,VERB,1
3451,exterior,PROPN,1
3452,pesc,PROPN,1
3453,pcsd,PROPN,1
3454,marco,NOUN,1
3455,pilar,PROPN,1
3456,fundamental,ADJ,1
3457,preferente,ADJ,1
3458,latinoamérica,PROPN,1
3459,foco,NOUN,1
3460,actuación,NOUN,1
3461,diplomacia,NOUN,1
3462,magreb,PROPN,1
3463,preponderante,ADV,1
3464,prioridad,NOUN,1
3465,desarrollo,PROPN,1
3466,económicos,PROPN,1
3467,continental,NOUN,1
3468,estrechar,VERB,1
3469,transatlántico,ADJ,1
3470,iberoamericana,PROPN,1
3471,abinia,PROPN,1
3472,contribuir,VERB,1
3473,buque,NOUN,1
3474,caza,NOUN,1
3475,eurofighter,PROPN,1
3476,tanque,NOUN,1
3477,leopard,PROPN,1
3478,españolas,PROPN,1
3479,subordinada,ADJ,1
3480,cometido,NOUN,1
3481,defender,VERB,1
3482,ordenamiento,NOUN,1
3483,aire,PROPN,1
3484,espacio,PROPN,1
3485,guardia,PROPN,1
3486,protocolario,ADJ,1
3487,segregado,ADJ,1
3488,unidad,PROPN,1
3489,militar,PROPN,1
3490,emergencias,PROPN,1
3491,catástrofe,NOUN,1
3492,personal,NOUN,1
3493,inmemorial,PROPN,1
3494,ligera,PROPN,1
3495,soria,PROPN,1
3496,intervención,PROPN,1
3497,suspensión,NOUN,1
3498,profesionalización,NOUN,1
3499,contracción,NOUN,1
3500,descendente,ADJ,1
3501,the,PROPN,1
3502,world,PROPN,1
3503,factbook,PROPN,1
3504,publicación,NOUN,1
3505,cia,PROPN,1
3506,sostener,VERB,1
3507,ensamblaje,NOUN,1
3508,fuerza,PROPN,1
3509,eufor,PROPN,1
3510,eurocuerpo,PROPN,1
3511,estructura,NOUN,1
3512,mandato,NOUN,1
3513,participar,VERB,1
3514,soldado,NOUN,1
3515,guardias,PROPN,1
3516,pacto,NOUN,1
3517,guarnición,NOUN,1
3518,naval,PROPN,1
3519,rota,PROPN,1
3520,aérea,PROPN,1
3521,morón,PROPN,1
3522,próspero,ADJ,1
3523,vanguardia,NOUN,1
3524,proveedor,NOUN,1
3525,navantia,PROPN,1
3526,naval,ADJ,1
3527,bárbara,PROPN,1
3528,itp,PROPN,1
3529,indra,PROPN,1
3530,exportador,NOUN,1
3531,armamento,NOUN,1
3532,triplicar,VERB,1
3533,derechos,NOUN,1
3534,organismo,NOUN,1
3535,hrc,PROPN,1
3536,instrumento,NOUN,1
3537,cescr,PROPN,1
3538,ccpr,PROPN,1
3539,cedaw,PROPN,1
3540,crc,PROPN,1
3541,crpd,PROPN,1
3542,pertenencia,PROPN,1
3543,acceder,VERB,1
3544,cuestión,NOUN,1
3545,tortura,PROPN,1
3546,tratos,PROPN,1
3547,penas,PROPN,1
3548,crueles,PROPN,1
3549,inhumanos,PROPN,1
3550,degradantes,PROPN,1
3551,formas,PROPN,1
3552,cerd,PROPN,1
3553,capitalidad,PROPN,1
3554,nomenclatura,PROPN,1
3555,unidades,PROPN,1
3556,territoriales,PROPN,1
3557,estadísticas,PROPN,1
3558,nuts,PROPN,1
3559,meramente,ADV,1
3560,estadístico,ADJ,1
3561,normativa,NOUN,1
3562,eurostat,PROPN,1
3563,unitario,ADJ,1
3564,descentralización,NOUN,1
3565,federación,NOUN,1
3566,géneris,PROPN,1
3567,autogobierno,NOUN,1
3568,territorialmente,ADJ,1
3569,título,PROPN,1
3570,viii,PROPN,1
3571,presupuestario,NOUN,1
3572,administrativo,NOUN,1
3573,propiamente,ADV,1
3574,iurar,VERB,1
3575,amejoramiento,NOUN,1
3576,delegación,PROPN,1
3577,aspecto,NOUN,1
3578,cupo,NOUN,1
3579,supervisión,NOUN,1
3580,autónomos,VERB,1
3581,reemplazar,VERB,1
3582,policía,PROPN,1
3583,traspaso,NOUN,1
3584,diputado,NOUN,1
3585,indirecto,ADJ,1
3586,asignar,VERB,1
3587,uniprovincial,ADJ,1
3588,suplir,VERB,1
3589,subdelegación,PROPN,1
3590,diferir,VERB,1
3591,elecciones,PROPN,1
3592,alcalde,NOUN,1
3593,entidades,PROPN,1
3594,entidad,PROPN,1
3595,descentralizada,ADJ,1
3596,junta,NOUN,1
3597,vecinal,ADJ,1
3598,parroquia,NOUN,1
3599,principado,PROPN,1
3600,reclamaciones,PROPN,1
3601,territorios,PROPN,1
3602,retrocesión,NOUN,1
3603,últimamente,ADV,1
3604,fórmula,NOUN,1
3605,reclamación,NOUN,1
3606,angloholandesa,ADJ,1
3607,archiduque,NOUN,1
3608,languideceír,VERB,1
3609,encuadrado,ADJ,1
3610,postura,NOUN,1
3611,gibraltareño,NOUN,1
3612,istmo,NOUN,1
3613,unir,VERB,1
3614,peñón,PROPN,1
3615,pacens,ADJ,1
3616,táliga,PROPN,1
3617,devolución,NOUN,1
3618,beligerante,ADJ,1
3619,ceder,VERB,1
3620,divergente,ADV,1
3621,devolver,VERB,1
3622,opinar,VERB,1
3623,resolutivo,ADJ,1
3624,discutir,VERB,1
3625,salvajes,PROPN,1
3626,diminuto,ADJ,1
3627,madeira,PROPN,1
3628,propuesto,ADJ,1
3629,roca,ADJ,1
3630,inhabitabl,ADJ,1
3631,deshabitado,ADJ,1
3632,perejil,PROPN,1
3633,disputado,ADJ,1
3634,informalmente,ADV,1
3635,irredentista,ADJ,1
3636,istiqlal,PROPN,1
3637,inclusión,NOUN,1
3638,marcha,PROPN,1
3639,límites,PROPN,1
3640,internacionalmente,ADV,1
3641,pese,NOUN,1
3642,renuncia,NOUN,1
3643,materializado,ADJ,1
3644,especial,PROPN,1
3645,descolonización,PROPN,1
3646,temporalmente,ADV,1
3647,emitir,VERB,1
3648,facultad,NOUN,1
3649,responsabilidad,NOUN,1
3650,temporal,ADJ,1
3651,tripartitar,VERB,1
3652,conferir,VERB,1
3653,signatario,NOUN,1
3654,unilateralmente,ADV,1
3655,fiscalía,PROPN,1
3656,investigar,VERB,1
3657,posible,ADJ,1
3658,crimen,NOUN,1
3659,genocidio,NOUN,1
3660,lés,ADJ,1
3661,humanidad,NOUN,1
3662,cometer,VERB,1
3663,legalidad,NOUN,1
3664,iure,PROPN,1
3665,criterio,NOUN,1
3666,sala,PROPN,1
3667,penal,PROPN,1
3668,respectar,VERB,1
3669,salvamento,NOUN,1
3670,marino,ADJ,1
3671,permisio,NOUN,1
3672,vuelo,NOUN,1
3673,sar,PROPN,1
3674,extrapeninsular,ADJ,1
3675,fronteras,PROPN,1
3676,total,PROPN,1
3677,terrestre,PROPN,1
3678,situada,PROPN,1
3679,alborán,PROPN,1
3680,frente,ADV,1
3681,columbretes,PROPN,1
3682,chafarinas,PROPN,1
3683,vélez,PROPN,1
3684,alhucemas,PROPN,1
3685,detrás,ADV,1
3686,rusia,PROPN,1
3687,ucrania,PROPN,1
3688,físico,ADJ,1
3689,golfo,NOUN,1
3690,ffeeaa,PROPN,1
3691,yellow,ADJ,1
3692,subtropical,PROPN,1
3693,predomina,PROPN,1
3694,geografía,NOUN,1
3695,mediterránea,NOUN,1
3696,adentrar,VERB,1
3697,oceánico,ADJ,1
3698,fresco,ADJ,1
3699,observar,VERB,1
3700,ibérica,PROPN,1
3701,cordilleras,PROPN,1
3702,invierno,ADJ,1
3703,generalmente,ADV,1
3704,árido,ADJ,1
3705,famoso,ADJ,1
3706,desierto,NOUN,1
3707,tabernas,PROPN,1
3708,cabo,PROPN,1
3709,guadix,PROPN,1
3710,alicante,PROPN,1
3711,foehn,PROPN,1
3712,causante,NOUN,1
3713,subtropical,ADJ,1
3714,cálido,ADJ,1
3715,sureño,ADJ,1
3716,parques,NOUN,1
3717,reservas,PROPN,1
3718,biosfera,PROPN,1
3719,dióxido,NOUN,1
3720,carbono,NOUN,1
3721,incumplir,VERB,1
3722,kioto,PROPN,1
3723,generadora,NOUN,1
3724,invernadero,NOUN,1
3725,contribuyente,NOUN,1
3726,coincidir,VERB,1
3727,azotar,VERB,1
3728,compromiso,NOUN,1
3729,sequía,NOUN,1
3730,preludiar,VERB,1
3731,gravísir,VERB,1
3732,agravar,VERB,1
3733,rasgo,NOUN,1
3734,gore,PROPN,1
3735,vulnerable,ADJ,1
3736,secretario,NOUN,1
3737,ban,PROPN,1
3738,pedir,VERB,1
3739,liderazgo,NOUN,1
3740,oms,PROPN,1
3741,agencia,PROPN,1
3742,ambiente,PROPN,1
3743,contaminant,NOUN,1
3744,confirmar,VERB,1
3745,polución,NOUN,1
3746,aire,NOUN,1
3747,riesgo,NOUN,1
3748,exponer,VERB,1
3749,emergencia,NOUN,1
3750,hidrografía,PROPN,1
3751,volcán,NOUN,1
3752,encantados,PROPN,1
3753,emblemático,ADJ,1
3754,aiguas,PROPN,1
3755,tortas,PROPN,1
3756,lago,PROPN,1
3757,mauricio,PROPN,1
3758,m,NOUN,1
3759,suiza,PROPN,1
3760,microestado,NOUN,1
3761,liechtenstein,PROPN,1
3762,altitud,VERB,1
3763,meseta,NOUN,1
3764,depresión,NOUN,1
3765,ibérico,PROPN,1
3766,subbética,PROPN,1
3767,cumbres,PROPN,1
3768,provincia,PROPN,1
3769,altitud,PROPN,1
3770,coordenadas,PROPN,1
3771,tenerife,PROPN,1
3772,mulhacén,PROPN,1
3773,aneto,PROPN,1
3774,veleta,PROPN,1
3775,alcazaba,PROPN,1
3776,posets,PROPN,1
3777,cilindro,PROPN,1
3778,marboré,PROPN,1
3779,perdiguero,PROPN,1
3780,maladeta,PROPN,1
3781,flora,PROPN,1
3782,vegetación,PROPN,1
3783,ocupación,PROPN,1
3784,potencial,ADJ,1
3785,vegetación,NOUN,1
3786,variar,VERB,1
3787,latitud,NOUN,1
3788,fitogeográfica,ADJ,1
3789,boreoalpina,PROPN,1
3790,eurosiberiana,PROPN,1
3791,macaronésico,ADJ,1
3792,florística,ADJ,1
3793,resultant,NOUN,1
3794,interacción,NOUN,1
3795,biótico,ADJ,1
3796,abiótico,NOUN,1
3797,vegetal,ADJ,1
3798,vascular,ADJ,1
3799,árbol,NOUN,1
3800,enclave,NOUN,1
3801,bosque,PROPN,1
3802,eurasia,PROPN,1
3803,hábitats,PROPN,1
3804,biotopo,NOUN,1
3805,antigüedad,PROPN,1
3806,oryctolagus,PROPN,1
3807,cuniculus,PROPN,1
3808,canario,NOUN,1
3809,serinus,PROPN,1
3810,biológico,ADJ,1
3811,vertebrado,ADJ,1
3812,huso,PROPN,1
3813,huso,ADJ,1
3814,meridiano,NOUN,1
3815,greenwich,PROPN,1
3816,huso,NOUN,1
3817,utilización,NOUN,1
3818,boletín,PROPN,1
3819,oficial,PROPN,1
3820,sesenta,NUM,1
3821,conveniencia,NOUN,1
3822,marche,ADV,1
3823,órbita,NOUN,1
3824,densidad,PROPN,1
3825,estimado,ADJ,1
3826,trimestre,NOUN,1
3827,concentrar,VERB,1
3828,débilmente,ADJ,1
3829,ocupado,ADJ,1
3830,residente,NOUN,1
3831,rioja,PROPN,1
3832,asistir,VERB,1
3833,prolongar,VERB,1
3834,desacelerar,VERB,1
3835,agrupar él,VERB,1
3836,centralización,NOUN,1
3837,fomento,PROPN,1
3838,aquel,DET,1
3839,habitar,VERB,1
3840,encarecimiento,NOUN,1
3841,acentuado,ADJ,1
3842,vaciado,ADJ,1
3843,serranía,PROPN,1
3844,celtibérica,PROPN,1
3845,círculo,NOUN,1
3846,polar,ADJ,1
3847,ártico,ADJ,1
3848,urbanizada,ADJ,1
3849,infografía,PROPN,1
3850,corinne,PROPN,1
3851,land,PROPN,1
3852,cover,PROPN,1
3853,geográfico,PROPN,1
3854,sobrepasar,VERB,1
3855,kebab,PROPN,1
3856,locutorio,NOUN,1
3857,habitualmente,ADV,1
3858,regentado,ADJ,1
3859,imagen,PROPN,1
3860,multiétnico,ADJ,1
3861,colectivo,NOUN,1
3862,rumanía,PROPN,1
3863,colombia,PROPN,1
3864,anterior,ADJ,1
3865,venezuela,PROPN,1
3866,dirigir,VERB,1
3867,flujo,ADJ,1
3868,migratorio,NOUN,1
3869,entrado,ADJ,1
3870,oleada,NOUN,1
3871,álgido,ADJ,1
3872,ascender,VERB,1
3873,seis,NUM,1
3874,moderación,NOUN,1
3875,migratorio,ADJ,1
3876,naturalización,NOUN,1
3877,contradecir,VERB,1
3878,censar,VERB,1
3879,severamente,ADV,1
3880,restringido,ADJ,1
3881,catálogo,PROPN,1
3882,puestos,PROPN,1
3883,difícil,PROPN,1
3884,cobertura,PROPN,1
3885,paseo,NOUN,1
3886,distrito,NOUN,1
3887,azca,PROPN,1
3888,torres,PROPN,1
3889,business,PROPN,1
3890,area,PROPN,1
3891,capitalista,ADJ,1
3892,decimosegunda,PROPN,1
3893,fmi,PROPN,1
3894,per,ADP,1
3895,cápita,NOUN,1
3896,ppa,PROPN,1
3897,excelente,ADJ,1
3898,regulación,NOUN,1
3899,salario,NOUN,1
3900,interprofesional,ADJ,1
3901,smi,PROPN,1
3902,bruto,NOUN,1
3903,distribuido,ADJ,1
3904,trabajado,ADJ,1
3905,internacionalización,NOUN,1
3906,asalariar,VERB,1
3907,empleado,ADJ,1
3908,pym,ADJ,1
3909,sueldo,NOUN,1
3910,cooperativa,NOUN,1
3911,implantación,NOUN,1
3912,sumergido,ADJ,1
3913,elevadísimo,ADJ,1
3914,perenne,ADJ,1
3915,tardío,NOUN,1
3916,tan,NOUN,1
3917,solo,NOUN,1
3918,ayudar,VERB,1
3919,acercar él,VERB,1
3920,astillero,NOUN,1
3921,minera,NOUN,1
3922,terciarización,NOUN,1
3923,desmantelamiento,NOUN,1
3924,pesado,ADJ,1
3925,desequilibrio,NOUN,1
3926,duradero,ADJ,1
3927,dejarir,VERB,1
3928,sentir,VERB,1
3929,caída,NOUN,1
3930,repercutir,VERB,1
3931,negativamente,ADV,1
3932,endeudamiento,NOUN,1
3933,desigualdad,NOUN,1
3934,ganadería,PROPN,1
3935,pesca,PROPN,1
3936,olivar,NOUN,1
3937,baños,PROPN,1
3938,encina,PROPN,1
3939,ingrediente,NOUN,1
3940,dieta,NOUN,1
3941,trigo,ADJ,1
3942,cebado,ADJ,1
3943,remolacha,NOUN,1
3944,azucarera,NOUN,1
3945,betabel,PROPN,1
3946,maíz,NOUN,1
3947,patata,NOUN,1
3948,papas,PROPN,1
3949,centeno,NOUN,1
3950,avén,ADJ,1
3951,arroz,ADJ,1
3952,tomate,NOUN,1
3953,cebollo,ADJ,1
3954,viñedo,ADJ,1
3955,huerto,NOUN,1
3956,cítrico,NOUN,1
3957,olivo,NOUN,1
3958,vino,NOUN,1
3959,cava,NOUN,1
3960,oliva,NOUN,1
3961,topográfica,ADJ,1
3962,secano,NOUN,1
3963,cinturón,NOUN,1
3964,costero,ADJ,1
3965,anteriormente,ADV,1
3966,árir,VERB,1
3967,plástico,NOUN,1
3968,semidesértico,ADJ,1
3969,huerta,PROPN,1
3970,músculo,NOUN,1
3971,hidroeléctrico,NOUN,1
3972,irrigada,ADJ,1
3973,guadiana,PROPN,1
3974,riego,NOUN,1
3975,instalar,VERB,1
3976,plan,PROPN,1
3977,coria,PROPN,1
3978,explotación,NOUN,1
3979,húmedo,ADJ,1
3980,producto,ADJ,1
3981,ovina,NOUN,1
3982,porcina,NOUN,1
3983,vacuno,NOUN,1
3984,trascendencia,NOUN,1
3985,raza,NOUN,1
3986,emblema,NOUN,1
3987,gastronomía,NOUN,1
3988,embutido,ADJ,1
3989,bellota,NOUN,1
3990,corcho,NOUN,1
3991,pulpa,NOUN,1
3992,madera,NOUN,1
3993,insuficiente,ADJ,1
3994,pesquero,ADJ,1
3995,pasado,ADJ,1
3996,flota,NOUN,1
3997,acuicultura,NOUN,1
3998,cría,NOUN,1
3999,dorada,PROPN,1
4000,lubín,ADJ,1
4001,mejillón,NOUN,1
4002,trucha,NOUN,1
4003,rodaballo,PROPN,1
4004,salmón,NOUN,1
4005,corta,PROPN,1
4006,atalaya,PROPN,1
4007,minas,PROPN,1
4008,riotinto,PROPN,1
4009,cantera,NOUN,1
4010,ornamental,ADJ,1
4011,minera él,VERB,1
4012,celestín,ADJ,1
4013,sulfato,NOUN,1
4014,sódico,ADJ,1
4015,sepiolita,ADJ,1
4016,fluorita,PROPN,1
4017,yeso,NOUN,1
4018,feldespato,NOUN,1
4019,pizarra,ADJ,1
4020,mármol,NOUN,1
4021,granito,ADJ,1
4022,mina,NOUN,1
4023,clausurada,ADJ,1
4024,teruel,PROPN,1
4025,depósito,NOUN,1
4026,almadén,PROPN,1
4027,mercurio,NOUN,1
4028,gracia,NOUN,1
4029,refinería,PROPN,1
4030,pobla,PROPN,1
4031,mafumet,PROPN,1
4032,tarragona,PROPN,1
4033,aeronave,NOUN,1
4034,componente,NOUN,1
4035,confección,NOUN,1
4036,barco,NOUN,1
4037,refino,NOUN,1
4038,cemento,NOUN,1
4039,aeronáutico,ADJ,1
4040,excelencia,NOUN,1
4041,algo,ADV,1
4042,industrializado,ADJ,1
4043,fábrica,PROPN,1
4044,renault,PROPN,1
4045,patronal,NOUN,1
4046,noveno,ADJ,1
4047,fábrica,NOUN,1
4048,alemana,NOUN,1
4049,explicar,VERB,1
